Id,source,SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical
1,train,208500.0,-0.777838286504,1.20737854975,-0.103330530851,None,3,1Fam,3,1,0.799888722623,-0.358020298369,6,1,1,0,4,-0.783211020976,Y,Norm,Norm,SBrkr
2,train,181500.0,0.423495296809,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,0.974058992643,-0.358020298369,5,1,0,1,4,-0.324087730909,Y,Feedr,Norm,SBrkr
3,train,223500.0,-0.555083188972,1.23537485317,-0.103330530851,None,3,1Fam,3,2,0.610598552189,-0.358020298369,6,1,1,0,4,0.0432983599623,Y,Norm,Norm,SBrkr
4,train,140000.0,-0.420297150574,0.978742071788,-0.103330530851,None,3,1Fam,4,1,0.234729073638,-0.358020298369,5,1,1,0,3,0.255111315801,Y,Norm,Norm,SBrkr
5,train,250000.0,0.12191747958,1.67165058152,-0.103330530851,None,4,1Fam,3,3,0.761015810216,-0.358020298369,6,1,1,0,4,0.158921372524,Y,Norm,Norm,SBrkr
6,train,143000.0,-1.00216660833,0.535467267584,12.6032232155,None,1,1Fam,3,1,0.818796534439,-0.358020298369,6,1,1,0,4,-1.25432540472,Y,Norm,Norm,SBrkr
7,train,307000.0,1.3379469688,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,1.16301289285,-0.358020298369,6,1,1,0,5,-0.234053111154,Y,Norm,Norm,SBrkr
8,train,200000.0,0.0173744677011,1.50833881155,-0.103330530851,None,3,1Fam,3,2,0.903692021537,1.14576701222,5,4,1,0,4,-0.533670421896,Y,PosN,Norm,SBrkr
9,train,129900.0,-0.229936623234,0.969409970647,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.886835144262,Y,Artery,Norm,FuseF
10,train,118000.0,-0.0676981324604,-0.785025043887,-0.103330530851,None,2,2fmCon,3,1,0.898670293295,-0.358020298369,6,1,1,0,3,-0.826908995574,Y,Artery,Artery,SBrkr
11,train,129500.0,-0.175908982483,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.932417433973,-0.358020298369,3,1,1,0,3,-0.854102558532,Y,Norm,Norm,SBrkr
12,train,345000.0,0.220462611049,1.87928983191,-0.103330530851,None,4,1Fam,3,1,0.985163216774,-0.358020298369,6,1,1,0,5,-0.673921195285,Y,Norm,Norm,SBrkr
13,train,144000.0,-0.582074414927,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.822367120276,-0.358020298369,5,1,1,0,3,-0.681631107366,Y,Norm,Norm,SBrkr
14,train,279500.0,0.947345426059,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,1.48665671584,Y,Norm,Norm,SBrkr
15,train,157000.0,0.401299783267,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.819512304266,-0.358020298369,4,1,1,0,3,0.217358819972,Y,Norm,Norm,SBrkr
16,train,132000.0,-0.785061936848,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.725146897644,Y,Norm,Norm,FuseA
17,train,149000.0,-0.28491370923,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.697151839267,-0.358020298369,5,1,1,0,3,0.0260047355233,Y,Norm,Norm,SBrkr
18,train,90000.0,0.505954997751,-0.785025043887,-0.103330530851,None,2,Duplex,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,Y,Norm,Norm,SBrkr
19,train,159000.0,0.0368964823565,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.75389082255,-0.358020298369,6,1,1,0,3,0.114575191091,Y,RRAe,Norm,SBrkr
20,train,139000.0,0.607230078319,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.628567141999,-0.358020298369,2,1,0,0,3,0.226884050695,Y,Norm,Norm,SBrkr
21,train,325300.0,0.15689579715,2.05659975359,-0.103330530851,None,4,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,5,1.1359654604,Y,Norm,Norm,SBrkr
22,train,139400.0,0.0201707900995,-0.785025043887,-0.103330530851,Grvl,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.426382266742,Y,Norm,Norm,FuseF
23,train,230000.0,1.51817223545,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.74400584376,Y,Norm,Norm,SBrkr
24,train,129900.0,-0.116952472103,-0.785025043887,-0.103330530851,None,3,TwnhsE,3,1,0.891699567389,-0.358020298369,6,1,1,0,4,-0.589048550924,Y,Norm,Norm,SBrkr
25,train,154000.0,-0.116952472103,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,0.174930300563,3.2477806097,3,5,1,0,3,-0.574942849806,Y,Norm,Norm,SBrkr
26,train,256300.0,1.1603924224,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.55494420263,Y,Norm,Norm,SBrkr
27,train,134800.0,-0.62300348008,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,0.269790081138,2.97863903711,4,3,0,1,3,-0.662461202169,Y,Norm,Norm,SBrkr
28,train,306000.0,1.35625882437,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,1.09626441498,-0.358020298369,6,1,1,0,5,0.15095592636,Y,Norm,Norm,SBrkr
29,train,207500.0,1.1603924224,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,1.12313943165,-0.358020298369,4,1,1,0,3,-0.564480556534,Y,Norm,Norm,SBrkr
30,train,68500.0,-2.31274560102,-0.785025043887,-0.103330530851,None,1,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.217358819972,N,Feedr,RRNn,SBrkr
31,train,40000.0,-1.63142214365,0.773435846683,-0.103330530851,Pave,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.446363014913,N,Feedr,Norm,SBrkr
32,train,149350.0,0.338808022503,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,1.2140044307,Y,Norm,Norm,SBrkr
33,train,179900.0,0.353920060889,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,5,1.22055764433,Y,Norm,Norm,SBrkr
34,train,165500.0,1.34894687392,-0.785025043887,-0.103330530851,None,4,1Fam,3,1,0.996080061139,-0.358020298369,3,1,0,1,3,-0.0777627872529,Y,Norm,Norm,SBrkr
35,train,277500.0,1.08367688412,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,1.06534476025,-0.358020298369,6,1,1,0,5,-0.0136909669818,Y,Norm,Norm,SBrkr
36,train,309000.0,0.0865441159124,2.29456833269,-0.103330530851,None,4,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,5,1.08882518323,Y,Norm,Norm,SBrkr
37,train,145000.0,-0.0107269820599,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.06542145479,Y,Norm,Norm,SBrkr
38,train,153000.0,0.508347758529,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,1.09393638471,-0.358020298369,3,1,0,1,3,-1.11917118362,Y,Norm,Norm,SBrkr
39,train,109000.0,-0.125725452157,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.818079934112,-0.358020298369,6,1,1,0,3,-0.2105614957,Y,Norm,Norm,SBrkr
40,train,82000.0,0.140800481141,-0.785025043887,-0.103330530851,None,2,Duplex,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,N,Norm,Norm,FuseP
41,train,160000.0,0.572271739758,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.751497101749,-0.358020298369,3,1,0,0,3,0.0667427814189,Y,Norm,Norm,SBrkr
42,train,170000.0,0.581632123518,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,0.96786922723,-0.358020298369,4,1,0,1,3,-0.0707545049394,Y,Norm,Norm,SBrkr
43,train,144000.0,-0.678423162933,-0.785025043887,-0.103330530851,None,2,1Fam,3,3,0.829447036145,1.77220012119,5,2,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
44,train,130250.0,-0.495191950431,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,0.349985968535,2.98709923046,2,4,1,0,4,-0.713053414235,Y,Norm,Norm,SBrkr
45,train,141000.0,0.135416944148,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.154105696356,3.01204855895,5,4,1,0,3,0.108423938241,Y,Norm,Norm,FuseA
46,train,319900.0,1.44270130578,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,0.579355821014,-0.358020298369,6,1,1,0,5,1.28709352559,Y,Norm,Norm,SBrkr
47,train,239686.0,0.996863496908,0.687113911128,-0.103330530851,None,1,1Fam,3,1,1.15539453251,-0.358020298369,6,1,1,0,5,-1.12540487694,Y,Norm,Norm,SBrkr
48,train,249700.0,1.26737272996,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,-0.572510133819,-0.358020298369,6,1,0,0,4,1.61577150421,Y,Norm,Norm,SBrkr
49,train,113000.0,-1.24387832141,0.885421060377,-0.103330530851,None,2,2fmCon,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.584510993042,Y,Norm,Norm,SBrkr
50,train,127000.0,-0.439662608795,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.840609309062,-0.358020298369,4,1,1,0,3,-0.617817137516,Y,Norm,Norm,SBrkr
51,train,177000.0,-1.00992911233,0.792100048966,-0.103330530851,None,3,1Fam,3,3,0.16114366501,-0.358020298369,6,1,0,1,4,0.383957170413,Y,Norm,Norm,SBrkr
52,train,114500.0,-0.925585323734,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.702467485609,Y,Norm,Norm,SBrkr
53,train,110000.0,-0.925585323734,-0.785025043887,-0.103330530851,None,2,Duplex,3,4,-0.0660866873862,3.30333378248,2,6,1,0,4,-2.30874808668,N,RRNn,Norm,SBrkr
54,train,385000.0,1.59864421058,-0.785025043887,-0.103330530851,None,0,1Fam,3,4,1.3273379499,-0.358020298369,6,1,2,0,5,-1.54430679915,Y,Norm,Norm,SBrkr
55,train,130000.0,0.655526374393,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.496582387205,-0.358020298369,5,1,0,0,3,-2.30874808668,Y,Norm,Norm,SBrkr
56,train,180500.0,0.800470490733,-0.785025043887,16.0578175154,None,3,1Fam,3,1,0.614639775032,-0.358020298369,4,1,0,0,3,0.86476660902,Y,Norm,Norm,SBrkr
57,train,172500.0,-0.3502992929,0.978742071788,-0.103330530851,Pave,3,Twnhs,3,1,0.756275127577,-0.358020298369,6,1,1,0,4,-0.223559738096,Y,Norm,Norm,SBrkr
58,train,196500.0,-0.763440919182,1.22137670146,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.764163963,Y,Norm,Norm,SBrkr
59,train,438780.0,0.802648935294,2.75884036446,-0.103330530851,None,3,1Fam,3,4,-1.37997484383,-0.358020298369,1,1,0,0,5,1.40422941162,Y,Norm,Norm,SBrkr
60,train,124900.0,-1.06481413987,-0.785025043887,-0.103330530851,None,2,1Fam,3,3,0.742638242559,-0.358020298369,5,1,0,0,3,-0.791796681308,Y,Norm,Norm,SBrkr
61,train,158000.0,0.15689579715,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.952997719226,-0.358020298369,5,1,1,0,4,-0.530298702179,Y,RRAe,Norm,SBrkr
62,train,101000.0,-1.97193582168,0.451478357314,-0.103330530851,None,3,1Fam,2,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.236350608084,N,Norm,Norm,SBrkr
63,train,202500.0,0.678265893239,-0.785025043887,-0.103330530851,None,2,TwnhsE,4,2,-0.572510133819,-0.358020298369,6,1,0,0,4,1.33926065018,Y,Norm,Norm,SBrkr
64,train,140000.0,-0.616144630925,1.10005938662,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.320841511544,Y,RRAn,Feedr,SBrkr
65,train,219500.0,-0.125725452157,1.49434065984,-0.103330530851,None,3,1Fam,3,1,0.823789599283,-0.358020298369,6,1,1,0,4,-0.231421761066,Y,Norm,Norm,SBrkr
66,train,317000.0,0.116501360235,2.31789858554,-0.103330530851,None,4,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,5,1.11884669009,Y,Norm,Norm,SBrkr
67,train,180000.0,2.16210440373,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,0.935992884211,-0.358020298369,6,1,1,0,4,0.991059646592,Y,PosA,Norm,SBrkr
68,train,226000.0,0.915995390882,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,0.993368041368,-0.358020298369,6,1,1,0,4,0.0561333724548,Y,Norm,Norm,SBrkr
69,train,80000.0,-1.19813933153,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.601208199698,Y,Artery,Norm,SBrkr
70,train,225000.0,0.52504615981,1.50833881155,-0.103330530851,None,3,1Fam,3,1,0.718639678561,-0.358020298369,4,1,0,0,3,0.530280502115,Y,Norm,Norm,SBrkr
71,train,244000.0,2.1846407411,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,1.35020475312,-0.358020298369,5,1,1,0,4,-0.167310292117,Y,Norm,Norm,SBrkr
72,train,129500.0,-0.817776752669,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.685664689266,-0.358020298369,5,1,1,0,3,-0.335453589821,Y,Norm,Norm,SBrkr
73,train,185000.0,-0.674930481959,1.15838501876,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.725146897644,Y,Norm,Norm,SBrkr
74,train,144900.0,-0.0419327317797,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.411100621503,2.74071829056,5,4,1,0,3,-0.022665773096,Y,Norm,Norm,SBrkr
75,train,107400.0,-0.836100849319,0.999739299356,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,2,0.736380519159,N,Norm,Norm,SBrkr
76,train,91000.0,-2.27751715362,0.292832637915,-0.103330530851,None,2,Twnhs,3,4,0.585741033714,-0.358020298369,6,1,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
77,train,135750.0,-0.449390506304,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.258364746451,-0.358020298369,5,1,0,0,3,0.566110063757,Y,Norm,Norm,FuseA
78,train,127000.0,-0.0821044179559,-0.288090658121,-0.103330530851,None,2,1Fam,3,1,0.433743634697,1.28149268652,4,6,1,0,3,-0.293356843444,Y,Norm,Norm,SBrkr
79,train,136500.0,1.47099545998,-0.785025043887,-0.103330530851,None,4,Duplex,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,1.73624869163,N,Norm,Norm,SBrkr
80,train,110000.0,-1.47869551708,0.493472812449,-0.103330530851,Grvl,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.0561333724548,Y,Norm,Norm,SBrkr
81,train,193500.0,0.220462611049,1.45467922999,-0.103330530851,None,4,1Fam,3,1,0.57073042936,-0.358020298369,3,1,0,0,4,0.0730713607191,Y,Norm,Norm,SBrkr
82,train,153500.0,0.602591414948,-0.785025043887,-0.103330530851,None,2,TwnhsE,4,1,1.08831568228,-0.358020298369,6,1,1,0,5,-1.50006129471,Y,Norm,Norm,SBrkr
83,train,245000.0,1.08765691295,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-0.472985209019,-0.358020298369,6,1,0,0,4,1.5210614147,Y,Norm,Norm,SBrkr
84,train,126500.0,-0.102385267306,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,1.02739211282,Y,Norm,Norm,SBrkr
85,train,168500.0,-0.971308243802,0.778101897254,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,-0.0684263221054,Y,Norm,Norm,SBrkr
86,train,260000.0,0.517900586631,1.81863117449,-0.103330530851,None,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.27862610243,Y,Norm,Norm,SBrkr
87,train,174000.0,-1.46967564637,1.25870510602,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,0.503304352798,Y,Norm,Norm,SBrkr
88,train,164500.0,-1.81206886475,0.642786430707,-0.103330530851,Pave,2,TwnhsE,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,0.383957170413,Y,Norm,Norm,SBrkr
89,train,85000.0,-0.257304393969,-0.785025043887,-0.103330530851,None,2,1Fam,2,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.963978896802,N,Feedr,Feedr,SBrkr
90,train,123600.0,-0.328351863989,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.705839860179,-0.358020298369,6,1,1,0,4,-0.0271747930705,Y,Norm,Norm,SBrkr
91,train,109900.0,-0.175908982483,-0.785025043887,-0.103330530851,None,2,1Fam,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,Y,Norm,Norm,FuseA
92,train,98600.0,0.356431665397,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.716101501582,-0.358020298369,3,1,0,0,3,0.423028451523,Y,Norm,Norm,SBrkr
93,train,163500.0,-0.410659216497,-0.785025043887,-0.103330530851,Grvl,2,1Fam,3,1,0.805036677911,-0.358020298369,5,1,1,0,4,-0.729130250129,Y,Norm,Norm,SBrkr
94,train,133900.0,0.41857652272,1.62032402524,-0.103330530851,None,4,2fmCon,2,2,1.01106162329,-0.358020298369,3,1,0,1,3,-0.709073164516,N,Norm,Norm,SBrkr
95,train,204750.0,-0.60588450445,1.27037023245,-0.103330530851,None,3,1Fam,3,1,0.755481400457,-0.358020298369,6,1,1,0,4,-0.677769072975,Y,Norm,Norm,SBrkr
96,train,185000.0,-1.48774157417,1.05806493149,-0.103330530851,None,3,1Fam,4,1,0.396456682433,-0.358020298369,5,1,0,0,4,-0.10138612203,Y,Norm,Norm,SBrkr
97,train,214000.0,1.13698650132,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,1.06971289501,-0.358020298369,5,1,0,0,4,0.0260047355233,Y,Norm,Norm,SBrkr
98,train,94750.0,-0.423516408663,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.644087843246,-0.358020298369,3,1,1,0,3,0.0561333724548,Y,Norm,Norm,FuseF
99,train,83000.0,-0.854533117839,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-0.0513809438891,-0.358020298369,5,1,0,0,3,-0.149904857793,N,Norm,Norm,SBrkr
100,train,128950.0,0.331224591588,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.689222876124,-0.358020298369,5,1,1,0,3,-0.0754227204474,Y,Norm,Norm,SBrkr
101,train,205000.0,1.17976506425,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,1.08784514044,-0.358020298369,5,1,1,0,3,-0.00922494839889,Y,Norm,Norm,SBrkr
102,train,178000.0,-0.369234751139,0.976409046503,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.592120572406,Y,Norm,Norm,SBrkr
103,train,118964.0,1.03147237198,-0.785025043887,-0.103330530851,None,4,Duplex,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,Y,Norm,Norm,SBrkr
104,train,198900.0,0.333754441168,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.21181540589,Y,Norm,Norm,SBrkr
105,train,169500.0,0.333754441168,0.596125925002,-0.103330530851,None,4,1Fam,3,1,0.250605665505,-0.358020298369,2,1,0,0,3,0.702467485609,Y,Norm,Norm,FuseF
106,train,250000.0,-0.137461146146,1.405685699,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,5,1.01293989508,Y,Norm,Norm,SBrkr
107,train,100000.0,-0.155147620808,-0.785025043887,-0.103330530851,Grvl,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,2,0.433069451796,Y,Norm,Norm,SBrkr
108,train,115000.0,-1.02942027284,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-0.0660866873862,2.17288165187,5,4,0,0,3,0.209695765075,Y,Norm,Norm,SBrkr
109,train,115000.0,-0.30655737857,0.428148104461,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.669354325301,N,Artery,Norm,FuseF
110,train,190000.0,1.60202332022,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.799149767354,-0.358020298369,4,1,0,0,4,1.11425706895,Y,Norm,Norm,SBrkr
111,train,136900.0,0.308363579092,0.70577811341,-0.103330530851,None,4,1Fam,2,1,0.56636864381,-0.358020298369,3,1,0,0,3,0.27364794949,Y,Norm,Norm,SBrkr
112,train,180000.0,-1.08863509234,0.74543954326,-0.103330530851,None,3,1Fam,3,1,0.299088319287,-0.358020298369,6,1,0,0,4,-0.854102558532,Y,Norm,Norm,SBrkr
113,train,383970.0,0.472263216345,2.51387270951,-0.103330530851,None,4,1Fam,3,3,0.977410351873,-0.358020298369,6,1,1,0,5,-0.335453589821,Y,Norm,Norm,SBrkr
114,train,217000.0,2.2347661575,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,-0.453973176909,3.48036004482,5,3,1,0,4,0.825177779262,Y,Norm,Norm,SBrkr
115,train,259500.0,0.824350632695,1.2773693083,-0.103330530851,None,3,1Fam,3,1,0.84816866167,2.08985906141,5,2,1,0,3,-1.00340727629,Y,Norm,Norm,SBrkr
116,train,176000.0,-1.2733381844,0.915750389086,-0.103330530851,Pave,2,TwnhsE,3,1,0.538326555217,-0.358020298369,6,1,0,0,4,-0.252624903017,Y,Norm,Norm,SBrkr
117,train,139000.0,-0.0248728644089,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.132376420938,3.25037218466,2,4,0,1,3,-0.418121879485,Y,Norm,Norm,SBrkr
118,train,155000.0,0.0673301246344,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.09811046723,Y,Norm,Norm,SBrkr
119,train,320000.0,1.34711622656,2.7681724656,-0.103330530851,None,5,1Fam,3,2,1.20424672381,-0.358020298369,6,1,1,0,4,-0.578452383258,Y,Norm,Norm,SBrkr
120,train,163990.0,-1.27756955025,0.9134173638,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.572265555981,Y,Norm,Norm,SBrkr
121,train,180000.0,-0.334606857326,-0.785025043887,5.05870692862,None,1,1Fam,3,4,0.95125939814,-0.358020298369,5,1,1,0,3,-2.30874808668,Y,Norm,Norm,SBrkr
122,train,100000.0,-1.09661599907,0.0338668312482,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.578399133418,Y,Norm,Norm,SBrkr
123,train,136000.0,-0.0590860800788,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.69010910566,-0.358020298369,4,1,0,0,3,0.198128586433,Y,Norm,Norm,SBrkr
124,train,153900.0,0.2647213082,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,0.381406886392,-0.358020298369,6,1,0,0,4,0.817158143484,Y,Norm,Norm,SBrkr
125,train,181000.0,1.13306850871,-0.785025043887,-0.103330530851,None,3,1Fam,2,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.35568778124,Y,Norm,Norm,SBrkr
126,train,84500.0,-2.31274560102,-0.785025043887,-0.103330530851,None,2,2fmCon,3,3,0.614639775032,-0.358020298369,6,1,1,0,3,-1.56774681629,N,Norm,Norm,SBrkr
